id_idioma_1;id_idioma_2;ds_frase_idioma_1;ds_frase_idioma_2;ds_frase_idioma_2_observacao;nm_arquivo_imagem;nm_arquivo_som
1;2;Olhe bem que, por isso mesmo, o maldito ataca o homem, tornando-se apresador dele.;Nd'e'i te'e moxy ketetÇ ab† ropenhana,... sesÇ oåemoembiaryå†.;Citaá∆o: Ar., Cat., 89;;
1;2;A ele eu beijarei suas faces...;A'e ip¢ asetobapÇ-pytÇne...;Citaá∆o: Ar., Cat., 54;;
1;2;Antigamente eu ficava sempre junto de ti, no alto do morro.;Akñeåme apyt† mem? nde pyri, ybytyrapñ†pe.;Citaá∆o: Anch., Poemas, 154;;
1;2;Indo, voltei atr†s.;Aåeby benh?, gñix¢bo.;Citaá∆o: VLB, I, 43;;
1;2;Leio-o.;Aåmonget†.;Citaá∆o: VLB, II, 20;;
1;2;Dia muito bom surgiu para n¢s hoje.;ArangaturametÇ o'a åandÇbo kori.;Citaá∆o: Anch., Poemas, 94;;
1;2;o amarelo do ovo, isto Ç, a gema;tupi'a-åuba;Citaá∆o: VLB, I, 147;;
1;2;Enquanto houver o mundo o homem a bendir†?;Ara rek¢ pukuåpe ab† i mombe'ukatune?;Citaá∆o: Ar., Cat., 32v;;
1;2;Que amemos nosso pai.;T'orosañsu åandÇ ruba.;Citaá∆o: Anch., Teatro, 120;;
1;2;Como a gente se porta, entrando na igreja?;Marangatupe asÇ rek¢ñ Tup∆okype oåk?abo?;Citaá∆o: Ar., Cat., 24;;
1;2;N∆o h† modo de cont†-los.;...N'i papasabi.;Citaá∆o: Ar., Cat., 38;;
1;2;Para Deus nos encorajar contra o diabo.;Anhanga supÇ Tup∆ asÇ mopyat∆gñama resÇ.;Citaá∆o: Ar., Cat., 82v;;
1;2;Estavam felizes ao ver-me.;Sory-katu xe repåaka...;Citaá∆o: Anch., Teatro, 10;;
1;2;Embora me interessasse, junto Öquelas n∆o cheguei.;Anhangerek¢ åepÇ, aåp¢ supÇ n'abasemi.;Citaá∆o: Anch., Teatro, 178, 2006;;
1;2;"Tràs chefes chamados ""reis"" que vàm da direá∆o do Oriente...";"...Mosapyr morubixaba ""reis"" 'åaba kñarasysembaba koty su° ouryba'e...";Citaá∆o: Ar., Cat., 3;;
1;2;Deus, a descoberto, imediatamente revelou-se a eles.;Añnhenh? Tup∆ katupe åepåakukari i xupÇ...;Citaá∆o: Ar., Cat., 38;;
1;2;Para onde a multid∆o numeros°ssima levou Nosso Senhor?;Mam‰pe erimba'e te'yå-katupab? ◊andÇ ◊ara reras¢ñ...?;Citaá∆o: Ar., Cat., 58;;
1;2;Quais s∆o os nomes da Sant°ssima Trindade?;Mar∆-mar∆pe Sant°ssima Trindade rera?;Citaá∆o: Anch., Doutr. Crist∆, I, 157;;
1;2;Dentro dele est† Jesus Cristo, sua divindade e seu corpo em inteireza.;I pupÇ ◊esu Cristo rek¢ñ, i Tup∆, setÇ abÇ gñetependñara pupÇ...;Citaá∆o: Ar., Cat., 85;;
1;2;Mas os doentes a comem, bem certamente.;...Mba'easybora-te aåekatu i 'uñ.;Citaá∆o: Ar., Cat., 77v;;
1;2;Suas almas e seus corpos fez.;...I 'anga setÇ monhangi.;Citaá∆o: Anch., Teatro, 28;;
1;2;Pergunta tu, primeiro.;Nde ranh? eporandub.;Citaá∆o: LÇry, Histoire, 361;;
1;2;Impedem os casamentos, mandando impossibilit†-los.;...Mendara omoarñab i moabaibuk†...;Citaá∆o: Ar., Cat., 127v-128;;
1;2;Rezando a ele no tempo de sua afliá∆o.;I xupÇ o ekoteb?saba resÇ oåerurÇbo...;Citaá∆o: Ar., Cat., 65v;;
1;2;campo limpo (sem †rvores);nh?-asyma;Citaá∆o: VLB, II, 84;;
1;2;Lavrei a pedra.;Ait†-mombipik.;Citaá∆o: VLB, II, 77;;
1;2;Faze-me tu valente.;Xe mopyat∆ åepÇ...;Citaá∆o: Anch., Poemas, 144;;
1;2;Pode certamente (cont†-lo) para quem o repreender†.;E'ikatu ip¢ senonh?ndarama supÇ Ç...;Citaá∆o: Ar., Cat., 73v;;
1;2;guar† da cara manchada;gñaraobanhana;Citaá∆o: VLB, II, 56;;
1;2;sela de cavalo;kabaru repanaku;Citaá∆o: VLB, II, 115;;
1;2;Arreganhei os dentes.;Xe r∆åbitir.;Citaá∆o: VLB, I, 42;;
1;2;Troquei-lhe uma criaá∆o.;Asekobåar‰ seåmbaba i xupÇ.;Citaá∆o: VLB, II, 103;;
1;2;Doravante, n∆o estejais aflitos.;AngirÇ, pe poreañsub um?...;Citaá∆o: Anch., Teatro, 186;;
1;2;N∆o corrigindo seu filho quando ele estiver no mal.;O a'yra mar∆bir? sek¢reme senonhene'yma.;Citaá∆o: Anch., Di†l. da FÇ, 206;;
1;2;Vereis tambÇm futuramente minha vinda sobre as nuvens...;...Pesepåak ir∆... ybytinga 'arybo xe rura bÇne...;Citaá∆o: Ar., Cat., 56v;;
1;2;Arranco o amargor do sal.;Aåukyrakok.;Citaá∆o: VLB, II, 112;;
1;2;J† chega, certamente!;AñåÇ ip¢!;Citaá∆o: VLB, I, 53;;
1;2;Eu tenho o rosto esburacado (com var°ola).;Xe rob†-pu-puk.;Citaá∆o: VLB, I, 55;;
1;2;o que Ç frito, a fritura;i mosyryr?mbyra;Citaá∆o: VLB, I, 144;;
1;2;Prendi-os um ao pescoáo do outro.;O åoaåuri aåmo°n.;Citaá∆o: VLB, II, 85;;
1;2;a ira de Deus;Tup∆ nhemo?r‰ama;Citaá∆o: Anch., Teatro, 160, 2006;;
1;2;Por tuas pegadas h† de ir minh'alma sempre.;Nde rakypñera rupi t'os¢ xe 'anga åepi.;Citaá∆o: Valente, Cantigas, in Ar., Cat., I, 1618;;
1;2;Sempre os malditos para n¢s dizem maldades, mui perversamente.;Mem? nh? moxy åandÇbo mar∆ e'i-memñ∆-memñ∆.;Citaá∆o: Anch., Poemas, 194;;
1;2;Se uma coisa que Ç muito saborosa enjoa, comendo-a muito, eis que tanto mais tu expelir†s o que n∆o Ç coisa boa.;Mba'e sekatuba'e abi∆... oåmoting i 'uetÇbo, memeti∆ nde nda mba'e-katu ru∆ eu? ereåmo'?.;Citaá∆o: Anch., Doutr. Crist∆, II, 111;;
1;2;Assim havemos de nos acariciar!;N∆ tak¢ åomomoranga re'a...!;Citaá∆o: Ar., Cat., 234;;
1;2;O diabo te agasta.;Anhanga nde moabaåtÇ...;Citaá∆o: Anch., Poemas, 144;;
1;2;Alimentei-o rispidamente.;Aåopoå-åeaseå.;Citaá∆o: VLB, II, 106;;
1;2;Algum diab∆o espi∆o sempre me ameaáa.;Am‰ anhangusu-manhana åepimem? xe momboå.;Citaá∆o: Anch., Teatro, 162, 2006;;
1;2;faca de taquara;takñ†-kysÇ;"Citaá∆o: VLB, I, 133; Marcgrave, Hist. Nat. Bras., 271";;
1;2;Eu enviuvei.;Xe mene'‰.;Citaá∆o: VLB, I, 120;;
1;2;Eu estou com doenáa venÇrea.;Xe rakñanha°b.;Citaá∆o: VLB, I, 69;;
1;2;Que ele faáa Deus lembrar-se de n¢s.;A'e åandÇ resÇ Tup∆ t'omoma'enduar...;Citaá∆o: Ar., Cat., 133;;
1;2;N¢s, enfim, havemos de voar para o para°so.;◊andÇ tÇ t'åabebÇ Tup∆roryp†pe nh?...;Citaá∆o: Anch., Teatro, 186, 2006;;
1;2;Eis que este Ç o p∆o verdadeiro.;...K¢ tÇ mi'u-etÇ...;Citaá∆o: Ar., Cat., 85;;
1;2;Que chegue logo ao lugar de o matarem.;...T'obasem esapy'a o åukañ∆me...;Citaá∆o: Ar., Cat., 61v;;
1;2;Eu sou rugoso.;Xe akaraxix∆.;Citaá∆o: VLB, II, 149;;
1;2;Assei-me.;Aåyb.;Citaá∆o: Anch., Arte, 5;;
1;2;Este santo faz aquele que roga a ele alcanáar suas coisas sumidas.;K¢ santo o mongetasara oåmoåekosub i mba'e i kanhembyra...;Citaá∆o: Ar., Cat., 6;;
1;2;Eu estou resfolgando.;Xe putu?-tu?.;Citaá∆o: VLB, I, 50;;
1;2;Eu tenho rosto muito vermelho, eu enrubesáo.;Xe rob†-pyr∆-pyrang.;Citaá∆o: VLB, II, 109;;
1;2;Detestando-os mais que tudo o que deve ser lamentado e o que se deve detestar neste mundo.;...Sero?r‰mo opakatu ik¢ 'ara pupÇ i moasypyra, sero?r‰mbyra sosÇ.;Citaá∆o: Ar., Cat., 220;;
1;2;Eu hei de bem apanhar-te, fazendo-te cair no meu mundÇu.;Xe t'oropysykatu, xe mundÇpe nde mbo'a.;Citaá∆o: Anch., Teatro, 172;;
1;2;Desde a GalilÇia, sua origem...;Galilea su° katu, i ypyrunga...;Citaá∆o: Ar., Cat., 83, 1686;;
1;2;Sendo tu Deus tambÇm.;Tup∆namo eåk¢bo bÇ.;Citaá∆o: Anch., Poemas, 100;;
1;2;Que fizeram com ele antes de o enterrarem?;Mar∆pe serek¢ñ i tym-y åanondÇ?;Citaá∆o: Ar., Cat., 64v;;
1;2;homem grosseiro, zombeteiro;ab†-memñ∆;Citaá∆o: VLB, I, 73;;
1;2;a unhada de fulano, a marca das unhas de fulano;ah? pñap?-mbora;Citaá∆o: VLB, II, 118;;
1;2;pano de algod∆o;amynyåu-aoba;Citaá∆o: VLB, II, 64;;
1;2;tranca da porta;okena pot∆åa;Citaá∆o: VLB, I, 30;;
1;2;Eu sou Guaixar† bebedor de cauim, comedor de gente, queimador de gente, diabo trucidador de gente.;Gñaåxar† kagñara ixÇ,... morñara, moroap?ara, ...anhanga morapitåara.;Citaá∆o: Anch., Teatro, 26;;
1;2;Ora, quem seria aquele?;Ab†p'ak¢ Ç?;Citaá∆o: VLB, II, 58;;
1;2;No vale que tem nome Josafat.;Ybytygñaåa ◊osafat seryba'epe.;Citaá∆o: Ar., Cat., 46v;;
1;2;Minhas pr¢prias coisas.;Xe mba'e teÇ.;Citaá∆o: VLB, II, 88;;
1;2;Meu senhor, eis que eu n∆o sou digno para que entres em meu coraá∆o.;Xe åar, na xe angaturami ∆ a'emo ereåkÇ xe py'ape.;Citaá∆o: Ar., Cat., 86v;;
1;2;Meu ex-marido h† de ser, certamente.;Xe mendñera ip¢ re'?.;Citaá∆o: Anch., Teatro, 8;;
1;2;Ele vos fortalece.;A'e pe mopyat∆.;Citaá∆o: Anch., Teatro, 50;;
1;2;Louvo-te muito por tu me teres salvado.;...OromoetÇ-katu... nde xe pysyr‰agñera resÇ...;Citaá∆o: Ar., Cat., 87;;
1;2;comer um ao outro;...åo'u...;Citaá∆o: Anch., Teatro, 8;;
1;2;Ainda bem que, ainda outrora, repeli meus pecados.;AñåetÇramo erimba'e bÇ xe angaåpagñera aåpe'a re'a...;Citaá∆o: Ar., Cat., 158v;;
1;2;...os que se salvam em Deus;...Tup∆ resÇ oåepysyr‰ba'e...;Citaá∆o: Ar., Cat., 38;;
1;2;Ah, veio mesmo para c† o Ostra Grande!;TÇ ouretÇ kyb‰ Reriñasu m∆!;Citaá∆o: LÇry, Histoire, 341;;
1;2;O desejo sensual tornado costumeiro, a janotice, o v°cio, isso Nosso Senhor, ap¢s o recebermos n¢s em nossa alma, impede de se querer.;Moropotara semipokuabe'yma, ...ar?a°ba, tek¢-poxy... anga ◊andÇ ◊ara åandÇ 'angyme åandÇ ogñar'irÇ yb?† potara oåmoaruab...;Citaá∆o: Ar., Cat., 88v-89;;
1;2;bola, novelo de l∆;inimb¢-apu'a;Citaá∆o: VLB, II, 51;;
1;2;C† vem um barco. N∆o faz sen∆o ir.;K¢ ygara ruri. Os¢-te.;Citaá∆o: VLB, II, 47;;
1;2;ponteiro da escola;nhembo'esaba kuabe'engaba;Citaá∆o: VLB, II, 81;;
1;2;Antecipei (ou atalhei) sua fala.;Aånhe'engenondear.;Citaá∆o: VLB, I, 46;;
1;2;Que eles bem perdoem hoje a n¢s, dando anz¢is.;T'i nhyr‰ngatu kori åandÇbo, pind† me'enga.;Citaá∆o: Anch., Poemas, 196;;
1;2;N∆o os temos desde nossos av¢s.;- Mar∆pe pe rubixabetae'ym? - Nd'oroerek¢å nh? orÇ ramuåa abÇ. - Por que v¢s n∆o tendes muitos reis?;Citaá∆o: LÇry, Histoire, 362;;
1;2;Dentro dela est† sua divindade?;I pupÇpe i tup∆ rek¢ñ?;Citaá∆o: Ar., Cat., 87;;
1;2;Hei de viver assim.;...Emon∆ tak¢ aåk¢...;Citaá∆o: Anch., Di†l. da FÇ, 211;;
1;2;N∆o s∆o modos de o honrar a bebedeira, o maltratar seu pr¢ximo, atacando-o.;Na i moetesaba ru∆ ka'u, ...o apixara rerekoa°ba, sopenhana.;Citaá∆o: Ar., Cat., 12;;
1;2;Aos tapuias trouxe as velhas de alÇm de Mague†. Ent∆o, fiquei descansado.;Tapuåpe gñaåb? aru am‰ Magñe† su°... A'ereme aputu'u.;Citaá∆o: Anch., Teatro, 12;;
1;2;Eu sou vingativo.;Xe åepykixñer.;Citaá∆o: VLB, II, 146;;
1;2;Como modo de honrar sua vinda, este dia honramos.;Turagñera moetesabamo... k¢ 'ara åamoetÇ.;Citaá∆o: Ar., Cat., 5;;
1;2;Vir† de novo Jesus Cristo do cÇu, futuramente?;Our-y bÇpe ir∆ ◊esu Cristo ybaka su°ne?;Citaá∆o: Anch., Doutr. Crist∆, I, 172;;
1;2;Nas minhas costas levei-o.;Xe aseå aras¢.;Citaá∆o: VLB, I, 84;;
1;2;Trouxe a coragem.;Myat∆... ogñeru...;Citaá∆o: Ar., Cat., 5;;
1;2;Sob tuas m∆os estamos.;Nde p¢ gñyrype oroåk¢...;Citaá∆o: Anch., Poemas, 174;;
1;2;Beijou suas faces, nele tocando tambÇm?;OsetobapÇ-pytÇpe erimba'e, sesÇ obyka bÇ?;Citaá∆o: Ar., Cat., 54;;
1;2;Eis aqui meus chifr‰es, meus dentes...;K¢ xe 'akusu, xe ranha...;Citaá∆o: Anch., Teatro, 40;;
1;2;bem cedo, bem de madrugada;åeåbetÇ;Citaá∆o: VLB, II, 27;;
1;2;N¢s somos portadores de riquezas para ele.;OrÇ ma'e åara ah? pÇ.;Citaá∆o: LÇry, Histoire, 362;;
1;2;Eia, enforca-os logo!;Ne'?, tañåÇ i aåubyka!;Citaá∆o: Anch., Teatro, 60;;
1;2;Leva-o depressa.;Eras¢ esapy'a.;Citaá∆o: VLB, I, 44;;
1;2;Faáo as coisas devagar.;A'Ç uman? mba'e monhanga.;Citaá∆o: Anch., Arte, 56v;;
1;2;Minha naá∆o, outrora, estava de acordo com a cultura primeira.;Xe anama, erimba'e, tek¢-ypyramo sek¢ñ.;Citaá∆o: Anch., Poemas, 114;;
1;2;ferida da cabeáa;a-pixapaba;"Citaá∆o: ""∑s vezes se usa deste nome nas feridas que se d∆o por outras partes, fora da cabeáa, mas impropriamente."" - VLB, I, 137";;
1;2;Vem novamente para cur†-los!;...Eåorino i mombñeårapa!;Citaá∆o: Anch., Teatro, 120;;
1;2;Amemos todos Santa Maria.;T'åasañsu pab? Santa Maria...;Citaá∆o: Anch., Poemas, 88;;
1;2;Aquele, de fato, n∆o Ç diferente da cobra.;Aåpoba'e tenh? n'oåabyå mboåa.;Citaá∆o: Ar., Cat., 108v;;
1;2;Depois disso, os descendentes de NoÇ perderam-se?;A'e roårÇ bÇpe NoÇ remimin‰et† roparamo?...;Citaá∆o: Ar., Cat., 41v;;
1;2;Eu sou fuj∆o.;Xe kanhemixñer.;Citaá∆o: VLB, I, 144;;
1;2;Ele certamente comete pecado com tua mulher.;I angaåpab rak¢ nde remirek¢ resÇ...;Citaá∆o: Ar., Cat., 108;;
1;2;Junto a si fazendo-vos sentar.;...O pyri pe mogñapyka.;Citaá∆o: Anch., Poemas, 158;;
1;2;lit., tromba comprida, gorgulho, inseto cole¢ptero;t?muku;Citaá∆o: VLB, I, 149;;
1;2;Sobram-me saui†s.;...Xe resem‰ sauå†.;Citaá∆o: Anch., Poemas, 156;;
1;2;Onde a gente se reunir†?;Um∆mepe asÇ nhe?nhangi...-ne?;Citaá∆o: Ar., Cat., 46v;;
1;2;Que somente a ti eu ame.;...Nde anh‰ t'oroañsu.;Citaá∆o: Anch., Poemas, 128;;
1;2;Como seus disc°pulos receberam-vos.;...O boå†ramo pe rari.;Citaá∆o: Anch., Teatro, 54;;
1;2;vara;ybyr†'?;Citaá∆o: VLB, II, 141;;
1;2;Estou derrubado.;Aåero'ar.;Citaá∆o: VLB, I, 95;;
1;2;querendo que a canoa passe adiante;...ygara kñab? pot†...;Citaá∆o: Anch., Poemas, 154;;
1;2;Excitaste-o, esfregando-te no teu companheiro?;Ereåkapyrokype nde rapixar? resÇ eåekytyka?;Citaá∆o: Anch., Doutr. Crist∆, II, 90;;
1;2;companheiro dele;i ir? ? ir?;Citaá∆o: Anch., Arte, 6;;
1;2;Ao morrer eu, que tu venhas para levar-me para o alto.;Xe åekyåme, t'ereåu ybatÇ xe reras¢bo.;Citaá∆o: Anch., Poemas, 102;;
1;2;A gente adora, com efeito, o que Ç feito de barro?;Nha'uma i monhangymbyra nh?pe asÇ oåmoetÇ?;Citaá∆o: Ar., Cat., 22;;
1;2;N∆o sabia do perd∆o de Deus a mim.;N'aåkuabi... ixÇbo Tup∆ nhyr‰agñera.;Citaá∆o: Ar., Cat., 112;;
1;2;Ele, certamente, faz tirar-lhe o efeito de mim.;A'e ip¢... oåmoarybÇ-ukar xe su°...;Citaá∆o: Ar., Cat., 219, 1618;;
1;2;"...""Que se enfraqueáa, que amoleáa.""";"...""T'onhemomembek, t'onhemoapapu.""";Citaá∆o: Ar., Cat., 11;;
1;2;Ap¢s nascer Deus-Filho de sua m∆e, os judeus cortaram seu prep£cio.;Tup∆ Ta'yra o sy su° i 'ar'irÇ åudeus... i 'apira mondoki...;Citaá∆o: Ar., Cat., 3;;
1;2;apropriada para igreja (p.ex., roupa);tup∆oka ar‰ana;Citaá∆o: VLB, II, 74;;
1;2;Ladroeira, palavras ruins, mentiras sobejavam-te.;Mondar‰, nhe'enga°ba, mo'ema nde resem‰.;Citaá∆o: Anch., Teatro, 170;;
1;2;vagem cheia;TopÇ-pung†;Citaá∆o: VLB, II, 140, adapt.;;
1;2;Faze-nos tu viver.;OrÇ moingobÇ åepÇ.;Citaá∆o: Anch., Poemas, 82;;
1;2;Eu tenho papo (ou papada).;Xe rendybagñyaå.;Citaá∆o: VLB, II, 64;;
1;2;para seu fogo arrastando-nos;...ogñat†pe orÇ rekyåa;Citaá∆o: Anch., Poemas, 146;;
1;2;n∆o indo ao encontro de meu senhor;...xe åara robaåxñare'yma;Citaá∆o: Ar., Cat., 85v-86;;
1;2;Todos havemos de convidar.;...Pab? t'åaåxo'o.;Citaá∆o: Anch., Teatro, 64;;
1;2;remÇdio portador de cura;...mosanga mñeårabyåara.;Citaá∆o: Anch., Teatro, 38;;
1;2;Na minha frente ele disse isso.;Xe robakÇ aåp¢ i 'Çñ.;Citaá∆o: VLB, II, 81;;
1;2;Reparti com ele a carne.;Aåopoå ah? so'o pupÇ.;Citaá∆o: VLB, II, 66;;
1;2;O homem que esconde algo.;Ab† mba'e omimba'e.;Citaá∆o: Ar., Cat., 72v;;
1;2;experimentando poá‰es de ervas;...ka'a mosanga ra'anga...;Citaá∆o: Anch., Poesias, 268;;
1;2;cria dos campos (animal ou planta);nh?ygñana;Citaá∆o: VLB, II, 41;;
1;2;jazimento de pedras grandes, penedia;itagñasutyba;Citaá∆o: VLB, II, 69, 72;;
1;2;Tiveste relaá‰es sexuais com alguma mulher atravÇs das suas veredas na mata, como tua prostituta?;Ereåk¢pe kunh∆ am‰ resÇ i ka'asaba rupi nh? nde sugñaraåyramo?;Citaá∆o: Anch., Doutr. Crist∆, II, 91;;
1;2;Aperta a cabeáa do maldito, enfraquecendo-o muito.;Oåopyk muru akanga, i moat∆e'?ngatñabo.;Citaá∆o: Anch., Poemas, 180;;
1;2;ajuntamento de cip¢s;ysyp¢-tyba;Citaá∆o: LÇry, Histoire, 349;;
1;2;Armei os laáos.;Aåus∆-mo°n.;Citaá∆o: VLB, I, 41;;
1;2;Sei fazà-lo.;A'ekatu sesÇ.;Citaá∆o: VLB, II, 79;;
1;2;planejando maldades;...tekomemñ∆ momboåa...;Citaá∆o: Ar., Cat., 99v;;
1;2;Matei-os muito, fiz matanáa.;Aåuk†-matutenh?.;Citaá∆o: VLB, II, 33;;
1;2;Usaste um homem como mulher ou usou-te como mulher um homem?;Ereåmotebirype ab† koåp¢ nde motebirype ab†?;Citaá∆o: Ar., Cat., 234, 1686;;
1;2;O que tocou na irm∆ mais moáa ou na irm∆ mais velha de sua noiva n∆o pode casar-se nem mesmo com sua noiva.;O me'engabetÇ pyky'yra koåp¢ tykera... resÇ obykyba'e n'e'ikatuå omend† o me'engabetÇ resÇ tiru∆...;Citaá∆o: Ar., Cat., 131;;
1;2;Se n∆o fosse ele ter ido...;Os¢ Ç ah? åabynom∆.;Citaá∆o: VLB, II, 116;;
1;2;alÇm das montanhas;ybytyra amongoty;Citaá∆o: VLB, I, 31;;
1;2;Riscaram todo o teu corpo com lanáas.;Op† nde retÇ ra°ri itatå∆åa pupÇ.;Citaá∆o: Anch., Teatro, 120;;
1;2;Sofreu, suportando o fogo, tendo alegria ap¢s sua morte.;Sosang, tat† porar†bo, o man‰ rirÇ toryba rerek¢bo...;Citaá∆o: Anch., Teatro, 54;;
1;2;Tonsurei-o.;Aåmoapytereb.;Citaá∆o: VLB, II, 58;;
1;2;Confiemos nesses homens.;T'i åerobåar ap¢ ab† ri.;Citaá∆o: LÇry, Histoire, 354;;
1;2;Seu sangue era muito, no ch∆o escorrendo.;Sugñy turusu... ybype osyryka...;Citaá∆o: Anch., Poemas, 120;;
1;2;O que và um homem furtar sem se importar.;Ab† mondar‰ osepåak?ba'e...;Citaá∆o: Ar., Cat., 72v;;
1;2;Estou assentado torto.;A°n-ap?.;Citaá∆o: VLB, II, 133;;
1;2;Paralelo a ele eu estava deitado.;I porupy aåub.;Citaá∆o: VLB, I, 106;;
1;2;no fim do mundo (lit., no tempo de acabar o mundo);...'ara pap†pe...;Citaá∆o: Ar., Cat., 16;;
1;2;Asperge-se com †gua benta.;Oåeypyå 'y-kara°ba pupÇ.;Citaá∆o: Ar., Cat., 24;;
1;2;Meu pai os inimigos comeram.;Xe ruba tobaåara åa'u.;Citaá∆o: Anch., Arte, 36v;;
1;2;Tremendo, ent∆o, a terra tambÇm.;...Yby abÇ a'ereme... oryryåane.;Citaá∆o: Ar., Cat., 160;;
1;2;Buscando seu Senhor, ao chegarem os reis, alegrou-se teu coraá∆o.;O åara rek†, reå† mbasemb†pe... sory nde py'a.;Citaá∆o: Anch., Poemas, 118;;
1;2;Acreditas nos feitiáos do pajÇ?;Ererobåarype paåÇ... åekaraimonhanga...?;Citaá∆o: Anch., Doutr. Crist∆, II, 83;;
1;2;coisas que se criam no mar, a fauna mar°tima;paran∆mbora;Citaá∆o: Anch., Arte, 31v;;
1;2;CaburÇ, vem correndo!;KaburÇ, åori enhana...!;Citaá∆o: Anch., Teatro, 64;;
1;2;Mas quem h† semelhante a mim, desafiando atÇ mesmo a Deus?;Ab†-tepe oåk¢ xe oå†, Tup∆ tiru∆ momburñabo?;Citaá∆o: Anch., Teatro, 18;;
1;2;Invocam ainda o pajÇ Caruara.;Osykyå mbytÇ paåÇ Karñara.;Citaá∆o: Anch., Poesias, 57;;
1;2;Irei hoje Ö casa depois que tu vieres.;As¢ kori okype nde rur'irÇne.;Citaá∆o: Anch., Arte, 22;;
1;2;Levando os peixes todos.;Pir† mond¢bo p†.;Citaá∆o: Anch., Arte, 54v;;
1;2;N∆o houve sangue em teu parto.;N'i tybi tugñy nde membyras†pe.;Citaá∆o: Anch., Poemas, 118;;
1;2;Fi-lo muito mal.;Aåmonhang ser∆-ser∆.;Citaá∆o: VLB, I, 20;;
1;2;Sigo-lhe o rastro.;Asakypñemomosem.;Citaá∆o: VLB, II, 115;;
1;2;o que a onáa matou, o morto pela onáa;åagñara remiåukapñera;Citaá∆o: Ar., Cat., 107v;;
1;2;homem maduro na idade e no ju°zo;ap?abusu;Citaá∆o: VLB, II, 141;;
1;2;Eia, n¢s tambÇm jejuemos.;Pe'?, åandÇ bÇ åaåekuakub...;Citaá∆o: Ar., Cat., 9v;;
1;2;Fizeste incis‰es em teu filho quando a lua comeáou a sair?;Eresa°rype nde ra'yra åasy semypyreme?;Citaá∆o: Ar., Cat., 99;;
1;2;N∆o te envergonhas, porventura, de ti mesmo, ao dominar-te o desejo sensual da carne podre?;Nd'eret?-pi∆ nde åosu° so'o-a°ba poropotara apyras†pe?;Citaá∆o: Anch., Doutr. Crist∆, II, 111;;
1;2;Em tuas m∆os sentando-se, vai o menino, por Deus-Pai fazendo-te curvar a cabeáa.;Nde p¢pe ogñapyka, os¢ kunum?, Tup∆ Tuba ri nde reroåea?byka...;Citaá∆o: Anch., Poemas, 120;;
1;2;Pensa em vir para vos espantar.;...O£-mo'ang pe mondyåa.;Citaá∆o: Anch., Teatro, 182, 2006;;
1;2;Tua alma Ç o que tem muito preáo.;Nde 'anga sepy-etÇba'e...;Citaá∆o: Anch., Doutr. Crist∆, II, 112;;
1;2;Tapo-o.;Aåo'o.;Citaá∆o: Anch., Arte, 28v;;
1;2;Vai Ö fonte.;Kñ∆å 'ype.;Citaá∆o: LÇry, Histoire, 367;;
1;2;Eis que ela Ç minha companheira.;Xe ir? a'e ∆...;Citaá∆o: Ar., Cat., 95;;
1;2;sobre a pedra;it† sosÇ;Citaá∆o: Anch., Arte, 43v;;
1;2;Hei de me aproximar muito dela para ver bem sua beleza.;Aroby-katupe k† i porangepå†-katñabo.;Citaá∆o: Anch., Poemas, 110;;
1;2;Atravessei-o, sem mais (sem entrar nem pousar).;Asas†-benh?.;Citaá∆o: VLB, II, 67;;
1;2;Atravessei rios.;A'y-asab.;Citaá∆o: VLB, II, 67;;
1;2;O cauim transbordante nas igaáabas, depois disso, os atrai, e, igualmente, as cuias das velhas...;Ygas†pe kañ?-tuåa a'e rÇ åamomot†, oåoå† gñaåb? rekuåa...;Citaá∆o: Anch., Teatro, 28;;
1;2;O que nossos av¢s quiseram ver, sem resultado, veio mesmo.;◊andÇ ram?åa remiepå†-pot† tenh? our Ç.;Citaá∆o: LÇry, Histoire, 356;;
1;2;uns atr†s dos outros;o åoakypñÇ-kypñeri;Citaá∆o: VLB, I, 154;;
1;2;Atravessando o cÇu foi, deixando-te.;Ybaka rasapa, os¢, nde reå†...;Citaá∆o: Anch., Poemas, 124;;
1;2;Eu me limpo das fezes.;Aåeåkñaru'umbok.;Citaá∆o: VLB, II, 22;;
1;2;Ficamos golpeando um ao outro.;Oroåoapi. - Golpeamos um ao outro. Oroåoapi-api.;Citaá∆o: VLB, II, 32;;
1;2;Dizem que ir†.;Os¢ ra'ene.;Citaá∆o: Anch., Arte, 57v;;
1;2;"No dia de guarda do nascimento dele, acendemos a fogueira chamada ""caminho do salto""";...'Ara i 'aragñera påasaba pupÇ tat† i apyrasabapÇ 'åaba åaåmondyk...;Citaá∆o: Ar., Cat., 6;;
1;2;Quando o proferiu?;Erimba'epe sa'angi?;Citaá∆o: Ar., Cat., 30v;;
1;2;Morrendo, chegamos ao fim.;Oropab oroman‰mo.;Citaá∆o: Anch., Poemas, 82;;
1;2;Dou-lhe pancadas na cabeáa.;Aå'apurup∆.;Citaá∆o: VLB, II, 63;;
1;2;desatinado, sem ju°zo, enlouquecido, man°aco;angaingaibora;"Citaá∆o: VLB, I, 96; II, 31";;
1;2;tempo, lugar, modo, etc. de tocar, de bater;mopñaba;Citaá∆o: Anch., Arte, 4v;;
1;2;cerca da aldeia;taba påasaba;Citaá∆o: VLB, II, 45;;
